frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,lost_count
1275,001275.png,right,ok,tracking,2109,0.422222,2109,2109,20,13.491171,4.16812911744,-482.157286068,0
1275,001275.png,center,ok,from_left_right,,,,,14,,,,
1276,001276.png,left,ok,tracking,1690,0.516667,1690,1690,13,158.692557,-2.5638831466,749.584861075,0
1276,001276.png,right,ok,tracking,2137,0.416667,2137,2137,21,13.288687,4.23403182158,-493.49266184,0
1276,001276.png,center,ok,from_left_right,,,,,13,,,,
1277,001277.png,left,ok,tracking,1699,0.516667,1699,1699,14,158.872298,-2.5878345644,755.950764412,0
1277,001277.png,right,ok,tracking,2142,0.416667,2142,2142,20,13.465921,4.17624107166,-480.920923019,0
1277,001277.png,center,ok,from_left_right,,,,,14,,,,
1278,001278.png,left,ok,tracking,1716,0.511111,1716,1716,14,159.016409,-2.60732069756,761.402972803,0
1278,001278.png,right,ok,tracking,2131,0.416667,2131,2131,20,13.495327,4.1667969745,-478.270920049,0
1278,001278.png,center,ok,from_left_right,,,,,14,,,,
1279,001279.png,left,ok,tracking,1723,0.511111,1723,1723,14,159.157683,-2.62667294668,765.432550171,0
1279,001279.png,right,ok,tracking,2152,0.416667,2152,2152,21,13.571182,4.14262006731,-471.626444346,0
1279,001279.png,center,ok,from_left_right,,,,,14,,,,
1280,001280.png,left,ok,tracking,1739,0.516667,1739,1739,14,159.055373,-2.6126332156,764.601321672,0
1280,001280.png,right,ok,tracking,2104,0.416667,2104,2104,20,13.593243,4.13563836418,-470.581464929,0
1280,001280.png,center,ok,from_left_right,,,,,14,,,,
1281,001281.png,left,ok,tracking,1727,0.516667,1727,1727,14,159.140305,-2.62427892727,767.087564524,0
1281,001281.png,right,ok,tracking,2119,0.411111,2119,2119,21,13.470882,4.17464490141,-476.812182534,0
1281,001281.png,center,ok,from_left_right,,,,,14,,,,
1282,001282.png,left,ok,tracking,1753,0.516667,1753,1753,14,159.232237,-2.63698697479,772.05903822,0
1282,001282.png,right,ok,tracking,2081,0.422222,2081,2081,20,13.659186,4.11490148292,-466.390912448,0
1282,001282.png,center,ok,from_left_right,,,,,14,,,,
1283,001283.png,left,ok,tracking,1737,0.511111,1737,1737,13,159.423690,-2.66380057328,776.787514245,0
1283,001283.png,right,ok,tracking,2123,0.416667,2123,2123,21,13.671595,4.11102122148,-464.000535371,0
1283,001283.png,center,ok,from_left_right,,,,,13,,,,
1284,001284.png,left,ok,tracking,1754,0.522222,1754,1754,13,159.132613,-2.62322046469,771.828456101,0
1284,001284.png,right,ok,tracking,2085,0.422222,2085,2085,20,13.651413,4.11733566155,-467.310267968,0
1284,001284.png,center,ok,from_left_right,,,,,13,,,,
1285,001285.png,left,ok,tracking,1765,0.533333,1765,1765,13,158.920897,-2.59437755851,768.862612796,0
1285,001285.png,right,ok,tracking,2055,0.416667,2055,2055,18,13.480461,4.17156629122,-481.649523217,0
1285,001285.png,center,ok,from_left_right,,,,,13,,,,
1286,001286.png,left,ok,tracking,1741,0.522222,1741,1741,12,158.984794,-2.60302398486,768.926235596,0
1286,001286.png,right,ok,tracking,2075,0.411111,2075,2075,21,13.157721,4.27771787008,-501.391697506,0
1286,001286.png,center,ok,from_left_right,,,,,12,,,,
1287,001287.png,left,ok,tracking,1739,0.516667,1739,1739,12,158.993860,-2.60425484526,768.057705386,0
1287,001287.png,right,ok,tracking,2129,0.411111,2129,2129,21,13.216929,4.25786257452,-495.759944957,0
1287,001287.png,center,ok,from_left_right,,,,,12,,,,
1288,001288.png,left,ok,tracking,1747,0.527778,1747,1747,13,158.981686,-2.60260221686,769.600954122,0
1288,001288.png,right,ok,tracking,2088,0.416667,2088,2088,20,13.397628,4.19833172605,-486.328329222,0
1288,001288.png,center,ok,from_left_right,,,,,13,,,,
1289,001289.png,left,ok,tracking,1730,0.511111,1730,1730,12,159.188684,-2.63095313927,773.625555782,0
1289,001289.png,right,ok,tracking,2131,0.422222,2131,2131,20,13.581177,4.1394544399,-475.136402854,0
1289,001289.png,center,ok,from_left_right,,,,,12,,,,
1290,001290.png,left,ok,tracking,1747,0.522222,1747,1747,12,158.986688,-2.6032810507,770.356703939,0
1290,001290.png,right,ok,tracking,2075,0.427778,2075,2075,18,13.615949,4.12847591111,-476.505375082,0
1290,001290.png,center,ok,from_left_right,,,,,12,,,,
1291,001291.png,left,ok,tracking,1728,0.511111,1728,1728,12,159.201448,-2.63271897959,774.985035563,0
1291,001291.png,right,ok,tracking,2151,0.427778,2151,2151,20,13.553450,4.14824793412,-480.648976299,0
1291,001291.png,center,ok,from_left_right,,,,,12,,,,
1292,001292.png,left,ok,tracking,1706,0.494444,1706,1706,12,159.428532,-2.6644849671,776.218561946,0
1292,001292.png,right,ok,tracking,2093,0.416667,2093,2093,21,13.410042,4.19429979666,-485.894005681,0
1292,001292.png,center,ok,from_left_right,,,,,12,,,,
1293,001293.png,left,ok,tracking,1727,0.505556,1727,1727,13,159.319102,-2.64909382912,771.93613619,0
1293,001293.png,right,ok,tracking,2158,0.422222,2158,2158,21,13.617059,4.12812635964,-470.913104691,0
1293,001293.png,center,ok,from_left_right,,,,,13,,,,
1294,001294.png,left,ok,tracking,1711,0.494444,1711,1711,13,159.421297,-2.66346247848,773.261586177,0
1294,001294.png,right,ok,tracking,2153,0.422222,2153,2153,21,13.736827,4.09073603412,-462.493606449,0
1294,001294.png,center,ok,from_left_right,,,,,13,,,,
1295,001295.png,left,ok,tracking,1711,0.505556,1711,1711,13,159.193610,-2.63163441037,767.198049258,0
1295,001295.png,right,ok,tracking,2113,0.422222,2113,2113,20,13.723724,4.09479545239,-465.05554652,0
1295,001295.png,center,ok,from_left_right,,,,,13,,,,
1296,001296.png,left,ok,tracking,1711,0.500000,1711,1711,13,159.234323,-2.63727663862,767.394268529,0
1296,001296.png,right,ok,tracking,2151,0.427778,2151,2151,20,13.737682,4.09047139929,-464.577839563,0
1296,001296.png,center,ok,from_left_right,,,,,13,,,,
1297,001297.png,left,ok,tracking,1709,0.500000,1709,1709,13,159.277038,-2.64321903,768.097394656,0
1297,001297.png,right,ok,tracking,2153,0.427778,2153,2153,20,13.790420,4.07421145698,-461.007903344,0
1297,001297.png,center,ok,from_left_right,,,,,13,,,,
1298,001298.png,left,ok,tracking,1702,0.500000,1702,1702,13,159.231420,-2.63687368362,767.236676481,0
1298,001298.png,right,ok,tracking,2133,0.433333,2133,2133,20,13.869947,4.04992081168,-457.790851048,0
1298,001298.png,center,ok,from_left_right,,,,,13,,,,
1299,001299.png,left,ok,tracking,1688,0.500000,1688,1688,13,159.320375,-2.64927205207,769.335636572,0
1299,001299.png,right,ok,tracking,2145,0.433333,2145,2145,20,13.945618,4.02706046661,-454.253270338,0
1299,001299.png,center,ok,from_left_right,,,,,13,,,,
1300,001300.png,left,ok,tracking,1682,0.488889,1682,1682,13,159.296248,-2.6458991577,767.135905634,0
1300,001300.png,right,ok,tracking,2172,0.433333,2172,2172,20,13.902020,4.0402017231,-455.951494843,0
1300,001300.png,center,ok,from_left_right,,,,,13,,,,
1301,001301.png,left,ok,tracking,1687,0.494444,1687,1687,13,159.292919,-2.64543435172,767.111799587,0
1301,001301.png,right,ok,tracking,2260,0.433333,2260,2260,21,13.988077,4.01433942646,-449.58827953,0
1301,001301.png,center,ok,from_left_right,,,,,13,,,,
1302,001302.png,left,ok,tracking,1686,0.494444,1686,1686,13,159.346959,-2.652997043,768.081445038,0
1302,001302.png,right,ok,tracking,2242,0.427778,2242,2242,21,13.943880,4.02758275672,-450.448353046,0
1302,001302.png,center,ok,from_left_right,,,,,13,,,,
1303,001303.png,left,ok,tracking,1671,0.488889,1671,1671,13,159.501887,-2.67489011825,772.409335699,0
1303,001303.png,right,ok,tracking,2113,0.433333,2113,2113,20,14.011857,4.00724802138,-447.82620912,0
1303,001303.png,center,ok,from_left_right,,,,,13,,,,
1304,001304.png,left,ok,tracking,1682,0.488889,1682,1682,13,159.465949,-2.66978349084,772.500960064,0
1304,001304.png,right,ok,tracking,2102,0.438889,2102,2102,20,14.031108,4.00152414031,-448.52104838,0
1304,001304.png,center,ok,from_left_right,,,,,13,,,,
1305,001305.png,left,ok,tracking,1680,0.488889,1680,1680,13,159.582096,-2.68634933533,775.392959482,0
1305,001305.png,right,ok,tracking,2157,0.438889,2157,2157,20,14.036735,3.99985411485,-447.984282568,0
1305,001305.png,center,ok,from_left_right,,,,,13,,,,
1306,001306.png,left,ok,tracking,1695,0.488889,1695,1695,13,159.601987,-2.6892044056,776.31128968,0
1306,001306.png,right,ok,tracking,2149,0.438889,2149,2149,20,14.104072,3.97996973493,-444.302765912,0
1306,001306.png,center,ok,from_left_right,,,,,13,,,,
1307,001307.png,left,ok,tracking,1675,0.483333,1675,1675,13,159.749232,-2.71050668736,780.388252502,0
1307,001307.png,right,ok,tracking,2154,0.438889,2154,2154,20,14.125176,3.97377592211,-442.624235981,0
1307,001307.png,center,ok,from_left_right,,,,,13,,,,
1308,001308.png,left,ok,tracking,1695,0.494444,1695,1695,13,159.672165,-2.69932042395,778.872966188,0
1308,001308.png,right,ok,tracking,2140,0.444444,2140,2140,20,14.135664,3.9707047211,-442.100812324,0
1308,001308.png,center,ok,from_left_right,,,,,13,,,,
1309,001309.png,left,ok,tracking,1711,0.494444,1711,1711,13,159.756110,-2.71150905553,782.177551121,0
1309,001309.png,right,ok,tracking,2147,0.444444,2147,2147,20,14.146380,3.96757108696,-441.38406746,0
1309,001309.png,center,ok,from_left_right,,,,,13,,,,
1310,001310.png,left,ok,tracking,1701,0.488889,1701,1701,13,159.917389,-2.73520027931,785.898073578,0
1310,001310.png,right,ok,tracking,2161,0.444444,2161,2161,20,14.239841,3.94043786931,-434.539083079,0
1310,001310.png,center,ok,from_left_right,,,,,13,,,,
1311,001311.png,left,ok,tracking,1721,0.488889,1721,1721,14,159.756530,-2.71157033156,781.056220496,0
1311,001311.png,right,ok,tracking,2134,0.433333,2134,2134,21,14.039315,3.999088971,-444.459766801,0
1311,001311.png,center,ok,from_left_right,,,,,14,,,,
1312,001312.png,left,ok,tracking,1730,0.494444,1730,1730,14,159.667076,-2.69858462549,778.49451612,0
1312,001312.png,right,ok,tracking,2135,0.427778,2135,2135,21,13.926759,4.03273501834,-449.328056838,0
1312,001312.png,center,ok,from_left_right,,,,,14,,,,
1313,001313.png,left,ok,tracking,1735,0.500000,1735,1735,14,159.800838,-2.71804311517,783.259259162,0
1313,001313.png,right,ok,tracking,2091,0.433333,2091,2091,20,14.161051,3.96328873308,-435.665936441,0
1313,001313.png,center,ok,from_left_right,,,,,14,,,,
1314,001314.png,left,ok,tracking,1737,0.494444,1737,1737,14,159.855377,-2.72604795541,785.692699857,0
1314,001314.png,right,ok,tracking,2094,0.438889,2094,2094,20,14.184841,3.95636277995,-435.264704624,0
1314,001314.png,center,ok,from_left_right,,,,,14,,,,
1315,001315.png,left,ok,tracking,1742,0.488889,1742,1742,14,160.013255,-2.74945640055,789.888578837,0
1315,001315.png,right,ok,tracking,2161,0.444444,2161,2161,20,14.395402,3.89604084696,-422.085020397,0
1315,001315.png,center,ok,from_left_right,,,,,14,,,,
1316,001316.png,left,ok,tracking,1774,0.500000,1774,1774,14,159.867081,-2.72777123923,787.190013528,0
1316,001316.png,right,ok,tracking,2134,0.433333,2134,2134,20,14.179046,3.95804783238,-434.68455842,0
1316,001316.png,center,ok,from_left_right,,,,,14,,,,
1317,001317.png,left,ok,tracking,1769,0.500000,1769,1769,14,159.822044,-2.72115059208,787.709658985,0
1317,001317.png,right,ok,tracking,2128,0.433333,2128,2128,20,14.053945,3.99475436349,-441.91353614,0
1317,001317.png,center,ok,from_left_right,,,,,14,,,,
1318,001318.png,left,ok,tracking,1787,0.500000,1787,1787,14,159.881452,-2.72988980893,789.810341964,0
1318,001318.png,right,ok,tracking,2116,0.433333,2116,2116,20,14.056154,3.99410061276,-441.487292152,0
1318,001318.png,center,ok,from_left_right,,,,,14,,,,
1319,001319.png,left,ok,tracking,1786,0.505556,1786,1786,13,159.798225,-2.71766057272,789.103155684,0
1319,001319.png,right,ok,tracking,2107,0.433333,2107,2107,20,14.013666,4.00670937373,-444.749213364,0
1319,001319.png,center,ok,from_left_right,,,,,13,,,,
1320,001320.png,left,ok,tracking,1775,0.494444,1775,1775,13,160.054233,-2.75559014162,795.697059186,0
1320,001320.png,right,ok,tracking,2123,0.433333,2123,2123,20,14.175917,3.95895822525,-434.987020994,0
1320,001320.png,center,ok,from_left_right,,,,,13,,,,
1321,001321.png,left,ok,tracking,1781,0.500000,1781,1781,14,159.958771,-2.74133819008,794.381930288,0
1321,001321.png,right,ok,tracking,2117,0.433333,2117,2117,20,14.061839,3.99241921952,-441.933475933,0
1321,001321.png,center,ok,from_left_right,,,,,14,,,,
1322,001322.png,left,ok,tracking,1783,0.500000,1783,1783,14,159.990479,-2.74605755091,795.105143026,0
1322,001322.png,right,ok,tracking,2147,0.433333,2147,2147,21,14.031369,4.0014467793,-442.368856327,0
1322,001322.png,center,ok,from_left_right,,,,,14,,,,
1323,001323.png,left,ok,tracking,1789,0.500000,1789,1789,14,160.018985,-2.7503126392,796.331339271,0
1323,001323.png,right,ok,tracking,2127,0.427778,2127,2127,20,14.002374,4.01007306223,-443.074234678,0
1323,001323.png,center,ok,from_left_right,,,,,14,,,,
1324,001324.png,left,ok,tracking,1798,0.511111,1798,1798,14,159.821274,-2.72103771779,792.255671982,0
1324,001324.png,right,ok,tracking,2111,0.422222,2111,2111,20,13.862083,4.0523107003,-451.913631704,0
1324,001324.png,center,ok,from_left_right,,,,,14,,,,
1325,001325.png,left,ok,tracking,1781,0.494444,1781,1781,13,160.107212,-2.76355638812,798.310276583,0
1325,001325.png,right,ok,tracking,2145,0.422222,2145,2145,21,13.903260,4.0398268905,-446.69002763,0
1325,001325.png,center,ok,from_left_right,,,,,13,,,,
1326,001326.png,left,ok,tracking,1790,0.505556,1790,1790,14,159.948847,-2.73986398001,792.917238653,0
1326,001326.png,right,ok,tracking,2118,0.416667,2118,2118,21,13.780585,4.07723451135,-452.528813083,0
1326,001326.png,center,ok,from_left_right,,,,,14,,,,
1327,001327.png,left,ok,tracking,1786,0.505556,1786,1786,14,159.912053,-2.73441066322,792.466360055,0
1327,001327.png,right,ok,tracking,2104,0.416667,2104,2104,21,13.754954,4.08513290927,-453.98354508,0
1327,001327.png,center,ok,from_left_right,,,,,14,,,,
1328,001328.png,left,ok,tracking,1785,0.511111,1785,1785,14,159.789627,-2.71640277359,789.414062903,0
1328,001328.png,right,ok,tracking,2087,0.416667,2087,2087,20,13.711048,4.09873005105,-457.499354781,0
1328,001328.png,center,ok,from_left_right,,,,,14,,,,
1329,001329.png,left,ok,tracking,1783,0.505556,1783,1783,14,159.903131,-2.73309116002,792.786516243,0
1329,001329.png,right,ok,tracking,2088,0.416667,2088,2088,20,13.805250,4.06966075901,-452.397272776,0
1329,001329.png,center,ok,from_left_right,,,,,14,,,,
1330,001330.png,left,ok,tracking,1774,0.505556,1774,1774,14,159.888049,-2.73086323866,792.871640621,0
1330,001330.png,right,ok,tracking,2101,0.422222,2101,2101,20,13.892899,4.04296117743,-448.055890747,0
1330,001330.png,center,ok,from_left_right,,,,,14,,,,
1331,001331.png,left,ok,tracking,1791,0.511111,1791,1791,14,159.746839,-2.71015808498,789.108247433,0
1331,001331.png,right,ok,tracking,2132,0.416667,2132,2132,20,13.796048,4.07248329752,-453.615936822,0
1331,001331.png,center,ok,from_left_right,,,,,14,,,,
1332,001332.png,left,ok,tracking,1792,0.511111,1792,1792,14,159.774375,-2.7141739176,791.007593771,0
1332,001332.png,right,ok,tracking,2093,0.416667,2093,2093,20,13.789981,4.07434619335,-454.80747389,0
1332,001332.png,center,ok,from_left_right,,,,,14,,,,
1333,001333.png,left,ok,tracking,1817,0.516667,1817,1817,13,159.667926,-2.69870747558,788.819976133,0
1333,001333.png,right,ok,tracking,2090,0.422222,2090,2090,20,13.861148,4.05259503819,-451.478693421,0
1333,001333.png,center,ok,from_left_right,,,,,13,,,,
1334,001334.png,left,ok,tracking,1792,0.505556,1792,1792,13,159.802027,-2.71821716935,792.119831405,0
1334,001334.png,right,ok,tracking,2113,0.422222,2113,2113,20,13.897976,4.04142484065,-448.637833138,0
1334,001334.png,center,ok,from_left_right,,,,,13,,,,
1335,001335.png,left,ok,tracking,1779,0.500000,1779,1779,13,159.951755,-2.74029573751,794.959237771,0
1335,001335.png,right,ok,tracking,2120,0.427778,2120,2120,20,14.053578,3.99486302096,-438.286798186,0
1335,001335.png,center,ok,from_left_right,,,,,13,,,,
1336,001336.png,left,ok,tracking,1794,0.500000,1794,1794,14,160.042948,-2.75389858333,796.282148637,0
1336,001336.png,right,ok,tracking,2120,0.427778,2120,2120,20,14.177762,3.95842145371,-429.976948688,0
1336,001336.png,center,ok,from_left_right,,,,,14,,,,
1337,001337.png,left,ok,tracking,1793,0.500000,1793,1793,14,160.008596,-2.74876051541,793.910407884,0
1337,001337.png,right,ok,tracking,2079,0.416667,2079,2079,21,13.850023,4.05598071777,-447.489424482,0
1337,001337.png,center,ok,from_left_right,,,,,14,,,,
1338,001338.png,left,ok,tracking,1784,0.500000,1784,1784,14,159.886509,-2.73063603392,787.406411274,0
1338,001338.png,right,ok,tracking,1809,0.400000,1809,1809,21,13.426276,4.18903817823,-470.221814011,0
1338,001338.png,center,ok,from_left_right,,,,,14,,,,
1339,001339.png,left,ok,tracking,1809,0.505556,1809,1809,16,159.907518,-2.73373978346,788.539120303,0
1339,001339.png,right,ok,tracking,2075,0.405556,2075,2075,21,13.720654,4.09574779165,-450.041268258,0
1339,001339.png,center,ok,from_left_right,,,,,16,,,,
1340,001340.png,left,ok,tracking,1832,0.511111,1832,1832,16,159.747789,-2.7102965927,784.522274454,0
1340,001340.png,right,ok,tracking,2080,0.405556,2080,2080,21,13.642485,4.12013479705,-453.649678718,0
1340,001340.png,center,ok,from_left_right,,,,,16,,,,
1341,001341.png,left,ok,tracking,1826,0.516667,1826,1826,16,159.639089,-2.69454431681,782.760899232,0
1341,001341.png,right,ok,tracking,2047,0.400000,2047,2047,21,13.579441,4.14000383884,-458.104708237,0
1341,001341.png,center,ok,from_left_right,,,,,16,,,,
1342,001342.png,left,ok,tracking,1844,0.533333,1844,1844,15,159.323019,-2.64964213635,778.016287057,0
1342,001342.png,right,ok,tracking,2022,0.400000,2022,2022,20,13.345089,4.21547731426,-475.805987172,0
1342,001342.png,center,ok,from_left_right,,,,,15,,,,
1343,001343.png,left,ok,tracking,1853,0.533333,1853,1853,14,159.369725,-2.65619438719,782.298418995,0
1343,001343.png,right,ok,tracking,2005,0.405556,2005,2005,20,13.465193,4.17647559395,-470.775669421,0
1343,001343.png,center,ok,from_left_right,,,,,14,,,,
1344,001344.png,left,ok,tracking,1871,0.538889,1871,1871,13,159.444812,-2.66678807822,787.963364727,0
1344,001344.png,right,ok,tracking,2030,0.411111,2030,2030,19,13.672056,4.11087722249,-460.741165318,0
1344,001344.png,center,ok,from_left_right,,,,,13,,,,
1345,001345.png,left,ok,tracking,1865,0.527778,1865,1865,13,159.661399,-2.69776414842,795.808214487,0
1345,001345.png,right,ok,tracking,2046,0.422222,2046,2046,20,13.941232,4.02837869037,-446.534761221,0
1345,001345.png,center,ok,from_left_right,,,,,13,,,,
1346,001346.png,left,ok,tracking,1870,0.533333,1870,1870,13,159.614550,-2.69101049297,796.498467059,0
1346,001346.png,right,ok,tracking,2096,0.422222,2096,2096,20,13.807954,4.06883235194,-455.304245867,0
1346,001346.png,center,ok,from_left_right,,,,,13,,,,
1347,001347.png,left,ok,tracking,1906,0.538889,1906,1906,13,159.548582,-2.68155084358,796.420881629,0
1347,001347.png,right,ok,tracking,2084,0.422222,2084,2084,20,13.836446,4.06012005991,-454.734943049,0
1347,001347.png,center,ok,from_left_right,,,,,13,,,,
1348,001348.png,left,ok,tracking,1902,0.538889,1902,1902,13,159.358593,-2.65463012708,791.351284418,0
1348,001348.png,right,ok,tracking,2112,0.416667,2112,2112,20,13.555035,4.14774440958,-471.078360425,0
1348,001348.png,center,ok,from_left_right,,,,,13,,,,
1349,001349.png,left,ok,tracking,1871,0.550000,1871,1871,13,159.316944,-2.64879188571,790.96505783,0
1349,001349.png,right,ok,tracking,2087,0.416667,2087,2087,20,13.610001,4.130350097,-466.47673262,0
1349,001349.png,center,ok,from_left_right,,,,,13,,,,
1350,001350.png,left,ok,tracking,1865,0.544444,1865,1865,13,159.213226,-2.63435032477,787.717899624,0
1350,001350.png,right,ok,tracking,2079,0.411111,2079,2079,20,13.534319,4.15433590896,-469.936802821,0
1350,001350.png,center,ok,from_left_right,,,,,13,,,,
1351,001351.png,left,ok,tracking,1898,0.561111,1898,1898,13,158.953264,-2.59875104877,781.681068645,0
1351,001351.png,right,ok,tracking,2071,0.405556,2071,2071,21,13.354249,4.21247850985,-480.459806864,0
1351,001351.png,center,ok,from_left_right,,,,,13,,,,
1352,001352.png,left,ok,tracking,1901,0.561111,1901,1901,13,158.938644,-2.59677392609,782.171777072,0
1352,001352.png,right,ok,tracking,2049,0.405556,2049,2049,20,13.403068,4.19656378428,-477.700300236,0
1352,001352.png,center,ok,from_left_right,,,,,13,,,,
1353,001353.png,left,ok,tracking,1883,0.561111,1883,1883,13,158.912326,-2.59322152431,781.245222866,0
1353,001353.png,right,ok,tracking,2060,0.405556,2060,2060,21,13.361329,4.21016349374,-479.538035661,0
1353,001353.png,center,ok,from_left_right,,,,,13,,,,
1354,001354.png,left,ok,tracking,1881,0.550000,1881,1881,13,158.947353,-2.59795143022,779.54755859,0
1354,001354.png,right,ok,tracking,1986,0.394444,1986,1986,21,13.177262,4.27114526621,-488.250899029,0
1354,001354.png,center,ok,from_left_right,,,,,13,,,,
1355,001355.png,left,ok,tracking,1906,0.566667,1906,1906,14,158.776342,-2.57499986541,774.602051384,0
1355,001355.png,right,ok,tracking,2035,0.388889,2035,2035,21,13.161757,4.27635875104,-486.319188712,0
1355,001355.png,center,ok,from_left_right,,,,,14,,,,
1356,001356.png,left,ok,tracking,1905,0.572222,1905,1905,14,158.707457,-2.56585406519,771.935318448,0
1356,001356.png,right,ok,tracking,2061,0.388889,2061,2061,21,13.231183,4.25310872835,-479.611632481,0
1356,001356.png,center,ok,from_left_right,,,,,14,,,,
1357,001357.png,left,ok,tracking,1915,0.583333,1915,1915,14,158.474144,-2.53529216419,765.903186642,0
1357,001357.png,right,ok,tracking,2036,0.388889,2036,2036,21,13.200336,4.26340929214,-482.031025435,0
1357,001357.png,center,ok,from_left_right,,,,,14,,,,
1358,001358.png,left,ok,tracking,1912,0.588889,1912,1912,14,158.174859,-2.49700021518,757.464987864,0
1358,001358.png,right,ok,tracking,1981,0.377778,1981,1981,21,12.830558,4.39067599584,-506.443423955,0
1358,001358.png,center,ok,from_left_right,,,,,14,,,,
1359,001359.png,left,ok,tracking,1939,0.594444,1939,1939,15,158.153713,-2.49433245175,758.495977787,0
1359,001359.png,right,ok,tracking,1984,0.383333,1984,1984,20,13.132318,4.28629031065,-487.542335954,0
1359,001359.png,center,ok,from_left_right,,,,,15,,,,
1360,001360.png,left,ok,tracking,1931,0.594444,1931,1931,14,158.044056,-2.48057671889,755.632034065,0
1360,001360.png,right,ok,tracking,2046,0.383333,2046,2046,21,12.959477,4.34549551159,-499.41467108,0
1360,001360.png,center,ok,from_left_right,,,,,14,,,,
1361,001361.png,left,ok,tracking,1921,0.594444,1921,1921,15,158.029076,-2.4787077141,754.461335949,0
1361,001361.png,right,ok,tracking,2063,0.383333,2063,2063,21,12.936341,4.35353848273,-499.750352154,0
1361,001361.png,center,ok,from_left_right,,,,,15,,,,
1362,001362.png,left,ok,tracking,1966,0.611111,1966,1966,16,157.744185,-2.44361790521,749.248361579,0
1362,001362.png,right,ok,tracking,2008,0.383333,2008,2008,20,12.995722,4.3329518568,-498.096518519,0
1362,001362.png,center,ok,from_left_right,,,,,16,,,,
1363,001363.png,left,ok,tracking,1973,0.611111,1973,1973,16,157.837322,-2.45499517895,751.512975833,0
1363,001363.png,right,ok,tracking,2045,0.383333,2045,2045,21,12.903840,4.36488489251,-504.21483278,0
1363,001363.png,center,ok,from_left_right,,,,,16,,,,
1364,001364.png,left,ok,tracking,1982,0.616667,1982,1982,16,157.644838,-2.43158117972,746.402014975,0
1364,001364.png,right,ok,tracking,2069,0.377778,2069,2069,21,12.818373,4.39499253661,-509.33467499,0
1364,001364.png,center,ok,from_left_right,,,,,16,,,,
1365,001365.png,left,ok,tracking,1996,0.622222,1996,1996,16,157.494100,-2.41351058546,743.446362227,0
1365,001365.png,right,ok,tracking,2051,0.377778,2051,2051,21,12.789743,4.40516644245,-511.22321795,0
1365,001365.png,center,ok,from_left_right,,,,,16,,,,
1366,001366.png,left,ok,tracking,2005,0.616667,2005,2005,16,157.494720,-2.41358440838,742.794184281,0
1366,001366.png,right,ok,tracking,2054,0.377778,2054,2054,21,12.836169,4.38869114921,-506.999701345,0
1366,001366.png,center,ok,from_left_right,,,,,16,,,,
1367,001367.png,left,ok,tracking,2025,0.622222,2025,2025,17,157.407640,-2.40324890463,741.125004565,0
1367,001367.png,right,ok,tracking,2036,0.377778,2036,2036,21,12.923617,4.3579738041,-501.704756044,0
1367,001367.png,center,ok,from_left_right,,,,,17,,,,
1368,001368.png,left,ok,tracking,2029,0.627778,2029,2029,17,157.274861,-2.38763381892,736.991592523,0
1368,001368.png,right,ok,tracking,2058,0.377778,2058,2058,21,12.837287,4.38829558249,-507.241627875,0
1368,001368.png,center,ok,from_left_right,,,,,17,,,,
1369,001369.png,left,ok,tracking,2032,0.627778,2032,2032,18,157.198850,-2.37877229277,735.666656535,0
1369,001369.png,right,ok,tracking,2058,0.377778,2058,2058,21,12.800548,4.40132163587,-509.164531341,0
1369,001369.png,center,ok,from_left_right,,,,,18,,,,
1370,001370.png,left,ok,tracking,2049,0.633333,2049,2049,18,157.097188,-2.36700746172,733.701853049,0
1370,001370.png,right,ok,tracking,2054,0.377778,2054,2054,21,12.831907,4.39019862429,-507.069834971,0
1370,001370.png,center,ok,from_left_right,,,,,18,,,,
1371,001371.png,left,ok,tracking,2057,0.633333,2057,2057,18,157.025591,-2.35878098247,731.260206075,0
1371,001371.png,right,ok,tracking,2047,0.372222,2047,2047,21,12.745744,4.4208896492,-511.77645501,0
1371,001371.png,center,ok,from_left_right,,,,,18,,,,
1372,001372.png,left,ok,tracking,2073,0.633333,2073,2073,19,156.937825,-2.34876269174,728.948473117,0
1372,001372.png,right,ok,tracking,2045,0.372222,2045,2045,21,12.777183,4.40964398027,-508.493554413,0
1372,001372.png,center,ok,from_left_right,,,,,19,,,,
1373,001373.png,left,ok,tracking,2093,0.638889,2093,2093,20,156.846607,-2.33842641938,726.756490731,0
1373,001373.png,right,ok,tracking,2043,0.372222,2043,2043,21,12.750959,4.41902035753,-510.331473776,0
1373,001373.png,center,ok,from_left_right,,,,,20,,,,
1374,001374.png,left,ok,tracking,2109,0.638889,2109,2109,20,156.818202,-2.33522337665,726.192194473,0
1374,001374.png,right,ok,tracking,2019,0.366667,2019,2019,21,12.708235,4.43437824126,-512.349632646,0
1374,001374.png,center,ok,from_left_right,,,,,20,,,,
1375,001375.png,left,ok,tracking,2122,0.638889,2122,2122,20,156.670675,-2.31870656214,722.69627797,0
1375,001375.png,right,ok,tracking,2012,0.366667,2012,2012,21,12.682795,4.44357118128,-513.448921187,0
1375,001375.png,center,ok,from_left_right,,,,,20,,,,
1376,001376.png,left,ok,tracking,2135,0.644444,2135,2135,20,156.654893,-2.31695137466,722.721867557,0
1376,001376.png,right,ok,tracking,2009,0.366667,2009,2009,21,12.670278,4.44810764914,-514.200513682,0
1376,001376.png,center,ok,from_left_right,,,,,20,,,,
