frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,vehicle_x_min,vehicle_x_max,vehicle_y_min,vehicle_y_max,lost_count
1552,001552.png,center,not_published,from_left_right,,,0,,,,
1553,001553.png,left,ok,tracking,2032,0.682081,2032,2032,25,154.530870,-2.0994539265,659.574131811,0.182981,0.301940,-0.498551,-0.371490,0
1553,001553.png,right,insufficient_row_coverage,init,149,0.034682,0,0,0,0.000000,0,0,,,,,7
1553,001553.png,center,not_published,from_left_right,,,0,,,,
1554,001554.png,left,ok,tracking,2009,0.676301,2009,2009,25,154.561982,-2.10239364194,657.85451015,0.183534,0.301290,-0.496365,-0.371490,0
1554,001554.png,right,rejected_side_geometry,init,2132,0.410405,0,0,0,12.473281,4.52068391656,-554.09893234,,,,,6
1554,001554.png,center,not_published,from_left_right,,,0,,,,
1555,001555.png,left,ok,tracking,1982,0.676301,1982,1982,25,154.498770,-2.09642775731,653.579438687,0.184087,0.301476,-0.494918,-0.371490,0
1555,001555.png,right,insufficient_row_coverage,init,373,0.034682,0,0,0,0.000000,0,0,,,,,7
1555,001555.png,center,not_published,from_left_right,,,0,,,,
1556,001556.png,left,ok,tracking,2026,0.687861,2026,2026,25,154.025594,-2.05263050264,639.391530297,0.184640,0.306549,-0.494197,-0.371490,0
1556,001556.png,right,rejected_side_geometry,init,2137,0.404624,0,0,0,12.422460,4.53977468469,-557.02378334,,,,,6
1556,001556.png,center,not_published,from_left_right,,,0,,,,
1557,001557.png,left,ok,tracking,1982,0.664740,1982,1982,25,154.250104,-2.07322417341,642.987690464,0.185193,0.299680,-0.492761,-0.371490,0
1557,001557.png,right,insufficient_row_coverage,init,192,0.034682,0,0,0,0.000000,0,0,,,,,7
1557,001557.png,center,not_published,from_left_right,,,0,,,,
1558,001558.png,left,ok,tracking,2012,0.670520,2012,2012,25,153.726328,-2.02568913892,627.798811901,0.186299,0.303862,-0.489911,-0.371490,0
1558,001558.png,right,insufficient_row_coverage,init,165,0.034682,0,0,0,0.000000,0,0,,,,,8
1558,001558.png,center,not_published,from_left_right,,,0,,,,
1559,001559.png,left,ok,tracking,1923,0.641618,1923,1923,25,154.547735,-2.10104664625,642.098550678,0.187958,0.298860,-0.488498,-0.371490,0
1559,001559.png,right,insufficient_row_coverage,init,266,0.034682,0,0,0,0.000000,0,0,,,,,9
1559,001559.png,center,not_published,from_left_right,,,0,,,,
1560,001560.png,left,ok,tracking,1906,0.630058,1906,1906,25,154.646728,-2.11043547999,642.544794186,0.188511,0.298160,-0.487794,-0.371490,0
1560,001560.png,right,insufficient_row_coverage,init,166,0.028902,0,0,0,0.000000,0,0,,,,,10
1560,001560.png,center,not_published,from_left_right,,,0,,,,
1561,001561.png,left,ok,tracking,1864,0.624277,1864,1864,25,154.776728,-2.12286965824,642.183193266,0.189617,0.297845,-0.485693,-0.371490,0
1561,001561.png,right,ok,init,2141,0.416185,2141,2141,25,12.625985,4.46423177815,-541.680938307,0.345209,0.505096,-1.170087,-0.599934,0
1561,001561.png,center,ok,from_left_right,,,25,,,,
1562,001562.png,left,ok,tracking,1836,0.606936,1836,1836,25,155.187680,-2.16297675523,647.059086685,0.191275,0.297290,-0.483608,-0.371490,0
1562,001562.png,right,ok,tracking,2133,0.416185,2133,2133,25,12.722967,4.42907110258,-533.603331396,0.345209,0.505096,-1.170087,-0.599934,0
1562,001562.png,center,ok,from_left_right,,,25,,,,
1563,001563.png,left,ok,tracking,1808,0.589595,1808,1808,25,155.434932,-2.18771243672,648.636039724,0.192934,0.296668,-0.482227,-0.371490,0
1563,001563.png,right,ok,tracking,2161,0.421965,2161,2161,25,12.947299,4.34972548033,-518.528211117,0.345209,0.503497,-1.170087,-0.599934,0
1563,001563.png,center,ok,from_left_right,,,25,,,,
1564,001564.png,left,ok,tracking,1784,0.578035,1784,1784,25,155.476802,-2.19194750272,646.495376971,0.194040,0.295740,-0.480169,-0.371490,0
1564,001564.png,right,ok,tracking,2152,0.427746,2152,2152,25,13.097319,4.29815503652,-510.413698534,0.344813,0.500579,-1.170087,-0.599934,0
1564,001564.png,center,ok,from_left_right,,,25,,,,
1565,001565.png,left,ok,tracking,1768,0.572254,1768,1768,25,155.355351,-2.17970015457,640.932990122,0.194593,0.294820,-0.478127,-0.371490,0
1565,001565.png,right,ok,tracking,2134,0.427746,2134,2134,25,13.134913,4.28541309699,-510.519639888,0.344354,0.500299,-1.170087,-0.599934,0
1565,001565.png,center,ok,from_left_right,,,25,,,,
1566,001566.png,left,ok,tracking,1775,0.566474,1775,1775,25,155.305324,-2.17468814663,636.991856301,0.195146,0.294437,-0.477450,-0.371490,0
1566,001566.png,right,ok,tracking,2148,0.433526,2148,2148,25,13.282759,4.23599079605,-501.120409922,0.344354,0.498700,-1.170087,-0.599934,0
1566,001566.png,center,ok,from_left_right,,,25,,,,
1567,001567.png,left,ok,tracking,1840,0.583815,1840,1840,25,154.244163,-2.07267489842,613.544779884,0.194040,0.294142,-0.476775,-0.371490,0
1567,001567.png,right,ok,tracking,2140,0.433526,2140,2140,25,13.325352,4.22195260534,-505.19068517,0.343100,0.494201,-1.170087,-0.600962,0
1567,001567.png,center,ok,from_left_right,,,25,,,,
1568,001568.png,left,ok,tracking,1802,0.572254,1802,1802,25,154.469279,-2.09365389026,615.978496992,0.195146,0.291934,-0.475429,-0.371490,0
1568,001568.png,right,ok,tracking,2148,0.439306,2148,2148,25,13.458256,4.17870960931,-498.640979221,0.342244,0.492606,-1.170087,-0.600962,0
1568,001568.png,center,ok,from_left_right,,,25,,,,
1569,001569.png,left,ok,tracking,2239,0.583815,2239,2239,25,154.846227,-2.12956631466,622.790233265,0.195699,0.319481,-0.522203,-0.371490,0
1569,001569.png,right,ok,tracking,2141,0.445087,2141,2141,25,13.663440,4.11357047306,-484.722359699,0.342700,0.491012,-1.170087,-0.600962,0
1569,001569.png,center,ok,from_left_right,,,25,,,,
1570,001570.png,left,ok,tracking,2185,0.572254,2185,2185,25,154.942273,-2.13887802898,624.387543328,0.196252,0.318730,-0.522203,-0.371490,0
1570,001570.png,right,ok,tracking,2142,0.450867,2142,2142,25,13.860820,4.05269481174,-475.561472501,0.342244,0.489104,-1.170087,-0.600962,0
1570,001570.png,center,ok,from_left_right,,,25,,,,
1571,001571.png,left,ok,tracking,2251,0.572254,2251,2251,25,155.433667,-2.18758466079,633.954692274,0.196805,0.319114,-0.522203,-0.371490,0
1571,001571.png,right,ok,tracking,2140,0.450867,2140,2140,25,13.857709,4.05364104692,-471.888483181,0.342700,0.489417,-1.170087,-0.600962,0
1571,001571.png,center,ok,from_left_right,,,25,,,,
1572,001572.png,left,ok,tracking,2199,0.566474,2199,2199,25,155.425653,-2.18677567608,633.208301842,0.197358,0.319849,-0.523000,-0.371490,0
1572,001572.png,right,ok,tracking,2141,0.450867,2141,2141,25,13.825028,4.06360699859,-473.939586511,0.342700,0.489417,-1.170087,-0.600962,0
1572,001572.png,center,ok,from_left_right,,,25,,,,
1573,001573.png,left,ok,tracking,2141,0.560694,2141,2141,25,155.583312,-2.20278217799,637.499133145,0.197358,0.318364,-0.521409,-0.371490,0
1573,001573.png,right,ok,tracking,2130,0.450867,2130,2130,25,13.973400,4.01872816112,-468.142303346,0.342244,0.487505,-1.170087,-0.600962,0
1573,001573.png,center,ok,from_left_right,,,25,,,,
1574,001574.png,left,ok,tracking,2199,0.554913,2199,2199,25,156.236629,-2.27123490979,649.816805542,0.198464,0.319481,-0.522203,-0.371490,0
1574,001574.png,right,ok,tracking,2151,0.462428,2151,2151,25,14.189328,3.95505903061,-451.716166798,0.343100,0.487505,-1.170087,-0.600962,0
1574,001574.png,center,ok,from_left_right,,,25,,,,
1575,001575.png,left,ok,tracking,2155,0.549133,2155,2155,25,156.515049,-2.30149548969,654.39778615,0.199570,0.319849,-0.523000,-0.371490,0
1575,001575.png,right,ok,tracking,2149,0.468208,2149,2149,25,14.429536,3.88642436458,-437.846275902,0.343100,0.484634,-1.170087,-0.600962,0
1575,001575.png,center,ok,from_left_right,,,25,,,,
1576,001576.png,left,ok,tracking,2191,0.543353,2191,2191,25,156.564240,-2.30691229302,655.229968383,0.199570,0.320231,-0.522203,-0.371490,0
1576,001576.png,right,ok,tracking,2160,0.468208,2160,2160,25,14.382613,3.89965545555,-440.609915096,0.342700,0.485906,-1.170087,-0.600962,0
1576,001576.png,center,ok,from_left_right,,,25,,,,
1577,001577.png,left,ok,tracking,2149,0.537572,2149,2149,25,156.824443,-2.33592650216,660.041698384,0.200676,0.320231,-0.522203,-0.371490,0
1577,001577.png,right,ok,tracking,2135,0.468208,2135,2135,25,14.531610,3.85793133423,-431.317410011,0.343100,0.484307,-1.170087,-0.600962,0
1577,001577.png,center,ok,from_left_right,,,25,,,,
1578,001578.png,left,ok,tracking,2095,0.526012,2095,2095,25,157.068195,-2.36367037844,663.87674957,0.201782,0.319114,-0.521409,-0.371490,0
1578,001578.png,right,ok,tracking,2158,0.479769,2158,2158,25,14.742375,3.80032023272,-420.034042437,0.343100,0.482707,-1.170087,-0.600962,0
1578,001578.png,center,ok,from_left_right,,,25,,,,
1579,001579.png,left,ok,tracking,1684,0.502890,1684,1684,25,157.206575,-2.37967037322,664.0216757,0.202335,0.292482,-0.472094,-0.371490,0
1579,001579.png,right,ok,tracking,2155,0.485549,2155,2155,25,14.853341,3.77063088714,-412.152190672,0.343100,0.482707,-1.170087,-0.600962,0
1579,001579.png,center,ok,from_left_right,,,25,,,,
1580,001580.png,left,ok,tracking,1694,0.502890,1694,1694,25,157.045710,-2.36108773885,659.218353214,0.202335,0.292184,-0.472094,-0.371490,0
1580,001580.png,right,ok,tracking,2157,0.485549,2157,2157,25,14.935987,3.74879904169,-409.438892735,0.343100,0.481108,-1.170087,-0.600962,0
1580,001580.png,center,ok,from_left_right,,,25,,,,
1581,001581.png,left,ok,tracking,1690,0.497110,1690,1690,25,157.076137,-2.36458365376,659.011891031,0.202888,0.292101,-0.471432,-0.371490,0
1581,001581.png,right,ok,tracking,2162,0.491329,2162,2162,25,14.974018,3.73883188178,-407.1178515,0.343100,0.481108,-1.170087,-0.600962,0
1581,001581.png,center,ok,from_left_right,,,25,,,,
1582,001582.png,left,ok,tracking,1696,0.497110,1696,1696,25,157.098446,-2.36715246212,658.756025452,0.202888,0.292101,-0.471432,-0.371490,0
1582,001582.png,right,ok,tracking,2167,0.491329,2167,2167,25,15.104291,3.70506145566,-401.431525947,0.342700,0.479509,-1.170087,-0.600962,0
1582,001582.png,center,ok,from_left_right,,,25,,,,
1583,001583.png,left,ok,tracking,2029,0.508671,2029,2029,25,157.568567,-2.42240896967,673.472962222,0.202888,0.318038,-0.517468,-0.371490,0
1583,001583.png,right,ok,tracking,2176,0.491329,2176,2176,25,15.186266,3.68410136196,-399.818183605,0.342244,0.477910,-1.170087,-0.600962,0
1583,001583.png,center,ok,from_left_right,,,25,,,,
1584,001584.png,left,ok,tracking,1681,0.479769,1681,1681,25,157.621724,-2.42879530008,672.472331801,0.203993,0.292018,-0.471432,-0.371490,0
1584,001584.png,right,ok,tracking,2172,0.497110,2172,2172,25,15.339820,3.64542825819,-390.313232773,0.342244,0.476311,-1.170087,-0.600962,0
1584,001584.png,center,ok,from_left_right,,,25,,,,
1585,001585.png,left,ok,tracking,1683,0.485549,1683,1683,25,157.768122,-2.44653330554,675.19082045,0.203993,0.292184,-0.472094,-0.371490,0
1585,001585.png,right,ok,tracking,2163,0.502890,2163,2163,25,15.591162,3.58373159169,-378.545407752,0.342244,0.474711,-1.170087,-0.600962,0
1585,001585.png,center,ok,from_left_right,,,25,,,,
1586,001586.png,left,ok,tracking,1688,0.479769,1688,1688,25,157.768565,-2.44658734553,675.332548286,0.204546,0.292101,-0.472094,-0.371490,0
1586,001586.png,right,ok,tracking,2156,0.502890,2156,2156,25,15.655270,3.56830442094,-375.495935705,0.342244,0.473112,-1.170087,-0.600962,0
1586,001586.png,center,ok,from_left_right,,,25,,,,
1587,001587.png,left,ok,tracking,1689,0.473988,1689,1689,25,158.034826,-2.47942484481,681.218259778,0.205099,0.292700,-0.472094,-0.371490,0
1587,001587.png,right,ok,tracking,2169,0.502890,2169,2169,25,15.685475,3.56107862288,-370.350032945,0.343100,0.474711,-1.170087,-0.600962,0
1587,001587.png,center,ok,from_left_right,,,25,,,,
1588,001588.png,left,ok,tracking,1714,0.479769,1714,1714,25,157.756735,-2.4451457276,674.485245802,0.204546,0.292400,-0.472758,-0.371490,0
1588,001588.png,right,ok,tracking,2169,0.508671,2169,2169,25,15.855910,3.52080784591,-365.240525836,0.342244,0.471878,-1.170087,-0.600962,0
1588,001588.png,center,ok,from_left_right,,,25,,,,
1589,001589.png,left,ok,tracking,1715,0.473988,1715,1715,25,158.090899,-2.48643684991,683.136103528,0.205099,0.292781,-0.472758,-0.371490,0
1589,001589.png,right,ok,tracking,2170,0.514451,2170,2170,25,16.102219,3.46407777799,-352.80703277,0.342244,0.469914,-1.170087,-0.600962,0
1589,001589.png,center,ok,from_left_right,,,25,,,,
1590,001590.png,left,ok,tracking,1710,0.473988,1710,1710,25,158.238545,-2.50506449082,686.260971187,0.205652,0.293997,-0.473423,-0.371490,0
1590,001590.png,right,ok,tracking,2161,0.526012,2161,2161,25,16.351552,3.40834626031,-341.852918498,0.342244,0.467094,-1.170087,-0.600962,0
1590,001590.png,center,ok,from_left_right,,,25,,,,
1591,001591.png,left,ok,tracking,1707,0.468208,1707,1707,25,158.438967,-2.530738927,693.036768922,0.205652,0.293000,-0.473423,-0.371490,0
1591,001591.png,right,ok,tracking,2167,0.526012,2167,2167,25,16.397226,3.39831595308,-340.731962872,0.341843,0.466715,-1.170087,-0.600962,0
1591,001591.png,center,ok,from_left_right,,,25,,,,
1592,001592.png,left,ok,tracking,1708,0.468208,1708,1708,25,158.439683,-2.53083146754,693.84929686,0.205652,0.293302,-0.474090,-0.371490,0
1592,001592.png,right,ok,tracking,2171,0.520231,2171,2171,25,16.297600,3.42026506683,-343.676519568,0.342244,0.468315,-1.170087,-0.600962,0
1592,001592.png,center,ok,from_left_right,,,25,,,,
1593,001593.png,left,ok,tracking,1715,0.468208,1715,1715,25,158.673754,-2.56139990559,701.079876056,0.205652,0.293382,-0.474090,-0.371490,0
1593,001593.png,right,ok,tracking,2182,0.531792,2182,2182,25,16.467274,3.38303796305,-337.635958926,0.341388,0.466715,-1.170087,-0.600962,0
1593,001593.png,center,ok,from_left_right,,,25,,,,
1594,001594.png,left,ok,tracking,1708,0.462428,1708,1708,25,158.973315,-2.60146692494,710.517269543,0.206205,0.293604,-0.474759,-0.371490,0
1594,001594.png,right,ok,tracking,2170,0.537572,2170,2170,25,16.585400,3.35755814,-332.040139166,0.341843,0.465116,-1.170087,-0.600962,0
1594,001594.png,center,ok,from_left_right,,,25,,,,
1595,001595.png,left,ok,tracking,1715,0.462428,1715,1715,25,159.045881,-2.61133726547,712.935239479,0.206205,0.294210,-0.475429,-0.371490,0
1595,001595.png,right,ok,tracking,2177,0.537572,2177,2177,25,16.520271,3.3715626779,-333.570063709,0.342244,0.466715,-1.170087,-0.600962,0
1595,001595.png,center,ok,from_left_right,,,25,,,,
1596,001596.png,left,ok,tracking,1782,0.479769,1782,1782,25,158.448063,-2.53191491388,694.721558271,0.205652,0.300199,-0.478806,-0.371490,0
1596,001596.png,right,ok,tracking,2175,0.537572,2175,2175,25,16.482622,3.37970735191,-334.95683338,0.342244,0.466715,-1.170087,-0.600962,0
1596,001596.png,center,ok,from_left_right,,,25,,,,
1597,001597.png,left,ok,tracking,1745,0.462428,1745,1745,25,159.110241,-2.62014622912,714.958024971,0.206205,0.294820,-0.476775,-0.371490,0
1597,001597.png,right,ok,tracking,2182,0.537572,2182,2182,25,16.571708,3.36049329057,-330.218124605,0.342244,0.466715,-1.170087,-0.600962,0
1597,001597.png,center,ok,from_left_right,,,25,,,,
1598,001598.png,left,ok,tracking,1741,0.462428,1741,1741,25,159.244582,-2.63870172438,720.2084541,0.206205,0.294820,-0.477450,-0.371490,0
1598,001598.png,right,ok,tracking,2174,0.531792,2174,2174,25,16.509480,3.3738933114,-332.190741109,0.342700,0.467094,-1.170087,-0.600962,0
1598,001598.png,center,ok,from_left_right,,,25,,,,
1599,001599.png,left,ok,tracking,2153,0.485549,2153,2153,25,159.415150,-2.66259439153,726.052905861,0.206205,0.322468,-0.525404,-0.371490,0
1599,001599.png,right,ok,tracking,2168,0.531792,2168,2168,25,16.604595,3.35345104944,-327.20497771,0.343100,0.466715,-1.170087,-0.600962,0
1599,001599.png,center,ok,from_left_right,,,25,,,,
1600,001600.png,left,ok,tracking,2164,0.485549,2164,2164,25,159.744481,-2.70981480286,736.515917694,0.206205,0.323594,-0.527829,-0.371490,0
1600,001600.png,right,ok,tracking,2179,0.543353,2179,2179,25,16.688393,3.33562854308,-323.187923376,0.343100,0.466715,-1.170087,-0.600962,0
1600,001600.png,center,ok,from_left_right,,,25,,,,
1601,001601.png,left,ok,tracking,2199,0.485549,2199,2199,25,159.561875,-2.68345222127,733.097979369,0.205652,0.322461,-0.527018,-0.371490,0
1601,001601.png,right,ok,tracking,2184,0.543353,2184,2184,25,16.688626,3.33557923371,-326.070180942,0.342244,0.465116,-1.170087,-0.600962,0
1601,001601.png,center,ok,from_left_right,,,25,,,,
1602,001602.png,left,ok,tracking,1741,0.468208,1741,1741,25,159.740818,-2.70928149825,739.320361618,0.205652,0.295740,-0.479487,-0.371490,0
1602,001602.png,right,ok,tracking,2180,0.537572,2180,2180,25,16.685908,3.33615461083,-324.554426829,0.342700,0.465500,-1.170087,-0.600962,0
1602,001602.png,center,ok,from_left_right,,,25,,,,
1603,001603.png,left,ok,tracking,2165,0.491329,2165,2165,25,159.890553,-2.73123301031,745.264558546,0.205652,0.323590,-0.529457,-0.371490,0
1603,001603.png,right,ok,tracking,2184,0.537572,2184,2184,25,16.704878,3.33214291189,-323.132676284,0.343100,0.466715,-1.170087,-0.600962,0
1603,001603.png,center,ok,from_left_right,,,25,,,,
1604,001604.png,left,ok,tracking,2152,0.491329,2152,2152,25,159.959657,-2.74146975353,750.587853795,0.205099,0.323212,-0.529457,-0.371490,0
1604,001604.png,right,ok,tracking,2185,0.537572,2185,2185,25,16.638294,3.34626281942,-327.086441703,0.342700,0.465500,-1.170087,-0.600962,0
1604,001604.png,center,ok,from_left_right,,,25,,,,
1605,001605.png,left,ok,tracking,1738,0.468208,1738,1738,25,160.093494,-2.76148978652,754.62946137,0.205099,0.296431,-0.480854,-0.371490,0
1605,001605.png,right,ok,tracking,2184,0.543353,2184,2184,25,16.715286,3.32994550147,-322.20072717,0.343100,0.466715,-1.170087,-0.600962,0
1605,001605.png,center,ok,from_left_right,,,25,,,,
1606,001606.png,left,ok,tracking,1745,0.468208,1745,1745,25,160.145452,-2.76933159605,757.28566184,0.205099,0.296668,-0.480854,-0.371490,0
1606,001606.png,right,ok,tracking,2177,0.543353,2177,2177,25,16.815309,3.30896425052,-318.896898762,0.343100,0.465116,-1.170087,-0.600962,0
1606,001606.png,center,ok,from_left_right,,,25,,,,
1607,001607.png,left,ok,tracking,1764,0.468208,1764,1764,25,160.083620,-2.76000394179,756.412055827,0.205099,0.296668,-0.481540,-0.371490,0
1607,001607.png,right,ok,tracking,2195,0.543353,2195,2195,25,16.889529,3.29355138707,-316.398160714,0.342700,0.463905,-1.170087,-0.600962,0
1607,001607.png,center,ok,from_left_right,,,25,,,,
1608,001608.png,left,ok,tracking,1759,0.473988,1759,1759,25,160.077817,-2.75913139048,757.689560797,0.204546,0.296668,-0.482227,-0.371490,0
1608,001608.png,right,ok,tracking,2174,0.549133,2174,2174,25,16.944567,3.28220667922,-314.266322607,0.342244,0.463517,-1.170087,-0.600962,0
1608,001608.png,center,ok,from_left_right,,,25,,,,
1609,001609.png,left,ok,tracking,1782,0.479769,1782,1782,25,159.987659,-2.74563721869,757.111379631,0.203993,0.296595,-0.482227,-0.371490,0
1609,001609.png,right,ok,tracking,2199,0.549133,2199,2199,25,17.025685,3.26561607576,-312.098385253,0.342244,0.461918,-1.170087,-0.600962,0
1609,001609.png,center,ok,from_left_right,,,25,,,,
1610,001610.png,left,ok,tracking,2221,0.497110,2221,2221,25,160.223025,-2.78111307403,764.358290189,0.204546,0.324344,-0.534395,-0.371490,0
1610,001610.png,right,ok,tracking,2206,0.549133,2206,2206,25,17.116615,3.24719993733,-306.747408317,0.342700,0.462311,-1.170087,-0.600962,0
1610,001610.png,center,ok,from_left_right,,,25,,,,
1611,001611.png,left,ok,tracking,1768,0.473988,1768,1768,25,160.432184,-2.81332589935,771.342439925,0.204546,0.297290,-0.482917,-0.371490,0
1611,001611.png,right,ok,tracking,2194,0.554913,2194,2194,25,17.257317,3.21907460812,-300.534046588,0.342700,0.461918,-1.170087,-0.600962,0
1611,001611.png,center,ok,from_left_right,,,25,,,,
1612,001612.png,left,ok,tracking,2204,0.497110,2204,2204,25,160.633854,-2.84501833436,777.453083295,0.205099,0.325110,-0.536060,-0.371490,0
1612,001612.png,right,ok,tracking,2182,0.572254,2182,2182,25,17.447201,3.18181574707,-290.171469747,0.343100,0.458719,-1.170087,-0.600962,0
1612,001612.png,center,ok,from_left_right,,,25,,,,
1613,001613.png,left,ok,tracking,1754,0.468208,1754,1754,25,160.981297,-2.9011340958,788.268310358,0.205652,0.298299,-0.483608,-0.371490,0
1613,001613.png,right,ok,tracking,2206,0.566474,2206,2206,25,17.415667,3.1879488456,-289.572671207,0.343957,0.461918,-1.170087,-0.599934,0
1613,001613.png,center,ok,from_left_right,,,25,,,,
1614,001614.png,left,ok,tracking,1758,0.468208,1758,1758,25,160.882780,-2.88502315332,785.899721944,0.205652,0.298230,-0.484301,-0.371490,0
1614,001614.png,right,ok,tracking,2199,0.566474,2199,2199,25,17.498996,3.1717886535,-287.497995754,0.343100,0.460318,-1.170087,-0.600962,0
1614,001614.png,center,ok,from_left_right,,,25,,,,
1615,001615.png,left,ok,tracking,1746,0.468208,1746,1746,25,160.755097,-2.86437892812,782.961286567,0.205099,0.297916,-0.484301,-0.371490,0
1615,001615.png,right,ok,tracking,2194,0.566474,2194,2194,25,17.460230,3.1792880228,-290.323742428,0.343100,0.459122,-1.170087,-0.600962,0
1615,001615.png,center,ok,from_left_right,,,25,,,,
1616,001616.png,left,ok,tracking,1755,0.468208,1755,1755,25,160.873297,-2.88348077484,787.028153648,0.205099,0.297985,-0.484301,-0.371490,0
1616,001616.png,right,ok,tracking,2200,0.566474,2200,2200,25,17.430133,3.18513259308,-290.8509904,0.343100,0.460318,-1.170087,-0.600962,0
1616,001616.png,center,ok,from_left_right,,,25,,,,
1617,001617.png,left,ok,tracking,1757,0.473988,1757,1757,25,160.670912,-2.85091106407,782.000209612,0.204546,0.297602,-0.483608,-0.371490,0
1617,001617.png,right,ok,tracking,2189,0.566474,2189,2189,25,17.437571,3.18368648743,-292.947970991,0.342700,0.458719,-1.170087,-0.600962,0
1617,001617.png,center,ok,from_left_right,,,25,,,,
1618,001618.png,left,ok,tracking,1722,0.468208,1722,1722,25,160.858468,-2.88107181652,788.014647558,0.205099,0.297916,-0.484301,-0.371490,0
1618,001618.png,right,ok,tracking,2187,0.566474,2187,2187,25,17.427073,3.18572805212,-291.556030635,0.343100,0.460318,-1.170087,-0.600962,0
1618,001618.png,center,ok,from_left_right,,,25,,,,
1619,001619.png,left,ok,tracking,1731,0.468208,1731,1731,25,160.962926,-2.89811762168,791.264446413,0.205099,0.298055,-0.484301,-0.371490,0
1619,001619.png,right,ok,tracking,2194,0.560694,2194,2194,25,17.449830,3.18130532256,-289.646698487,0.343558,0.460318,-1.170087,-0.600962,0
1619,001619.png,center,ok,from_left_right,,,25,,,,
1620,001620.png,left,ok,tracking,1740,0.473988,1740,1740,25,160.912415,-2.88985274168,790.544839246,0.204546,0.297985,-0.484301,-0.371490,0
1620,001620.png,right,ok,tracking,2194,0.566474,2194,2194,25,17.497222,3.17213117331,-288.716621704,0.343100,0.459122,-1.170087,-0.600962,0
1620,001620.png,center,ok,from_left_right,,,25,,,,
1621,001621.png,left,ok,tracking,1735,0.468208,1735,1735,25,160.936511,-2.89379025685,790.886119108,0.205099,0.298124,-0.484301,-0.371490,0
1621,001621.png,right,ok,tracking,2204,0.566474,2204,2204,25,17.478754,3.17570053036,-288.05717797,0.343957,0.460318,-1.170087,-0.600962,0
1621,001621.png,center,ok,from_left_right,,,25,,,,
1622,001622.png,left,ok,tracking,1735,0.468208,1735,1735,25,161.086775,-2.91856253599,795.989100674,0.205099,0.298124,-0.484301,-0.371490,0
1622,001622.png,right,ok,tracking,2215,0.566474,2215,2215,25,17.559197,3.16020611582,-285.544083067,0.343100,0.459122,-1.170087,-0.600962,0
1622,001622.png,center,ok,from_left_right,,,25,,,,
1623,001623.png,left,ok,tracking,1712,0.468208,1712,1712,25,161.081483,-2.91768376043,795.092163208,0.205099,0.298124,-0.483608,-0.371490,0
1623,001623.png,right,ok,tracking,2186,0.572254,2186,2186,25,17.517281,3.16826245357,-286.334705699,0.343957,0.460318,-1.170087,-0.599934,0
1623,001623.png,center,ok,from_left_right,,,25,,,,
1624,001624.png,left,ok,tracking,1699,0.468208,1699,1699,25,161.027862,-2.90880520333,793.021303365,0.205099,0.298124,-0.483608,-0.371490,0
1624,001624.png,right,ok,tracking,2191,0.572254,2191,2191,25,17.521232,3.16750157636,-285.772332964,0.343957,0.460318,-1.170087,-0.599934,0
1624,001624.png,center,ok,from_left_right,,,25,,,,
1625,001625.png,left,ok,tracking,1714,0.473988,1714,1714,25,160.843014,-2.87856525674,787.790608091,0.204546,0.298124,-0.483608,-0.371490,0
1625,001625.png,right,ok,tracking,2194,0.566474,2194,2194,25,17.537103,3.16444799591,-287.225109234,0.343100,0.458719,-1.170087,-0.600962,0
1625,001625.png,center,ok,from_left_right,,,25,,,,
1626,001626.png,left,ok,tracking,1695,0.462428,1695,1695,25,161.159296,-2.93065452914,797.178407584,0.205652,0.298436,-0.482917,-0.371490,0
1626,001626.png,right,ok,tracking,2193,0.572254,2193,2193,25,17.665161,3.14000470369,-281.246740274,0.343558,0.458719,-1.170087,-0.600962,0
1626,001626.png,center,ok,from_left_right,,,25,,,,
1627,001627.png,left,ok,tracking,1695,0.462428,1695,1695,25,161.306227,-2.95543039544,801.192860012,0.206205,0.298816,-0.482917,-0.371490,0
1627,001627.png,right,ok,tracking,2197,0.572254,2197,2197,25,17.753825,3.12328099442,-278.371681547,0.343100,0.457120,-1.170087,-0.600962,0
1627,001627.png,center,ok,from_left_right,,,25,,,,
1628,001628.png,left,ok,tracking,1680,0.462428,1680,1680,25,161.499478,-2.98859441853,806.94940555,0.206205,0.299129,-0.482917,-0.371490,0
1628,001628.png,right,ok,tracking,2188,0.578035,2188,2188,25,17.826990,3.1096019137,-274.733642154,0.343957,0.457527,-1.170087,-0.599934,0
1628,001628.png,center,ok,from_left_right,,,25,,,,
1629,001629.png,left,ok,tracking,1680,0.462428,1680,1680,25,161.573863,-3.00153866982,809.080156698,0.206758,0.299821,-0.482917,-0.371490,0
1629,001629.png,right,ok,tracking,2200,0.583815,2200,2200,25,17.948932,3.0870431,-270.632445445,0.343957,0.455933,-1.170087,-0.599934,0
1629,001629.png,center,ok,from_left_right,,,25,,,,
1630,001630.png,left,ok,tracking,1671,0.462428,1671,1671,25,161.656793,-3.01608929496,812.092594875,0.206758,0.299821,-0.482917,-0.371490,0
1630,001630.png,right,ok,tracking,2201,0.583815,2201,2201,25,18.059207,3.0668964107,-267.153442013,0.343100,0.455521,-1.170087,-0.600962,0
1630,001630.png,center,ok,from_left_right,,,25,,,,
